"","Times","P","I"
"410",40.9,222.518599930056,267.150199005169
"411",41,217.72477631817,275.583489992598
"412",41.1,211.009267498602,283.761649194425
"413",41.2,202.526893891083,291.515655606855
"414",41.3,192.514244158534,298.674884894759
"415",41.4,181.276140318983,305.076684821942
"416",41.5,169.164428378302,310.57648769333
"417",41.6,156.551490827856,315.057212155286
"418",41.7,143.802247939189,318.436645791712
"419",41.8,131.248651281825,320.671758710239
"420",41.9,119.170192360961,321.759389648014
"421",42,107.782438481397,321.733410202709
"422",42.1,97.2339170220113,320.659048080165
"423",42.2,87.6101149088197,318.625439415852
"424",42.3,78.9424338403978,315.737571718843
"425",42.4,71.2196814342029,312.108628034423
"426",42.5,64.4000012510846,307.853432554227
"427",42.6,58.4217553415734,303.083353702801
"428",42.7,53.2125429184616,297.902724122039
"429",42.8,48.6960903654169,292.406633992112
"430",42.9,44.7971222275836,286.679847446438
"431",43,41.4445220720805,280.796561487693
"432",43.1,38.5731609366982,274.820745988305
"433",43.2,36.1247574571696,268.806847030117
"434",43.3,34.0480794118601,262.80068688352
"435",43.4,32.2987291148368,256.840441528667
"436",43.5,30.8386899913688,250.957616835197
"437",43.6,29.635756820915,245.17797507521
"438",43.7,28.6629341965816,239.522383181693
"439",43.8,27.8978488751971,234.00757428911
"440",43.9,27.3222081213053,228.646817901485
"441",44,26.9213160086729,223.450504559483
"442",44.1,26.6836538995036,218.426651139769
"443",44.2,26.600524493065,213.581335369786
"444",44.3,26.6657558640402,208.919068698609
"445",44.4,26.8754601777609,204.443115994442
"446",44.5,27.2278415415398,200.155770098759
"447",44.6,27.7230472009178,196.058588366016
"448",44.7,28.3630566574193,192.152597557022
"449",44.8,29.1516036182094,188.438472638226
"450",44.9,30.0941260798501,184.916694318478
"451",45,31.1977401355088,181.587689503521
"452",45.1,32.4712332752651,178.451958290828
"453",45.2,33.9250729612317,175.510190642361
"454",45.3,35.5714260884026,172.763375463489
"455",45.4,37.4241845610263,170.212904465132
"456",45.5,39.498991590019,167.860672891347
"457",45.6,41.8132624210065,165.709178925362
"458",45.7,44.3861920187393,163.761623352106
"459",45.8,47.2387407021461,162.022010831023
"460",45.9,50.3935868270021,160.495253893184
"461",46,53.8750333153525,159.187280517452
"462",46.1,57.7088521742107,158.105145843426
"463",46.2,61.9220477862718,157.257148166587
"464",46.3,66.5425165711004,156.65294891004
"465",46.4,71.5985763940089,156.303695586301
"466",46.5,77.1183352589363,156.222145919559
"467",46.6,83.1288647419839,156.422790176617
"468",46.7,89.6551400951493,156.921967254964
"469",46.8,96.7187064278079,157.737968144874
"470",46.9,104.336029688727,158.891117857923
"471",47,112.51649348351,160.403823695587
"472",47.1,121.260009573751,162.300573661304
"473",47.2,130.55422318171,164.607863770284
"474",47.3,140.371316383564,167.35402687718
"475",47.4,150.664446758361,170.568928394213
"476",47.5,161.363907344852,174.283486007236
"477",47.6,172.373160687545,178.52896160276
"478",47.7,183.564983885106,183.335965100077
"479",47.8,194.778073570772,188.733102413262
"480",47.9,205.814581584683,194.74519588204
"481",48,216.439188297542,201.391008850239
"482",48.1,226.380444185257,208.680422773184
"483",48.2,235.335202114793,216.611046708997
"484",48.3,242.976976201651,225.164298087992
"485",48.4,248.96897088268,234.301088979711
"486",48.5,252.982098406544,243.957376424707
"487",48.6,254.717856013764,254.040007555467
"488",48.7,253.93495243649,264.423485718024
"489",48.8,250.477503339592,274.948458097331
"490",48.9,244.301336375115,285.422852258388
"491",49,235.493965170697,295.626539335937
"492",49.1,224.283428769617,305.32012762111
"493",49.2,211.031969843727,314.257894495974
"494",49.3,196.21270943478,322.204005138031
"495",49.4,180.370867662783,328.950193065877
"496",49.5,164.074856093405,334.332314255499
"497",49.6,147.865422102958,338.242977457196
"498",49.7,132.21174209306,340.638019726979
"499",49.8,117.481483799685,341.535848521277
"500",49.9,103.928021559569,341.010231580668
"501",50,91.6937528097663,339.178365827074
